t, PE, KE, TE, q1, q2, 
0.000000, 57.945684, 0.000000, 57.945684, 0.400000, 0.000000 
0.001250, 57.945684, 0.000000, 57.945684, 0.400000, 0.000000 
0.002500, 57.945684, 0.000000, 57.945684, 0.400000, 0.000000 
0.003750, 57.945684, 0.000000, 57.945684, 0.400000, 0.000000 
0.005000, 57.945684, 0.000000, 57.945684, 0.400000, 0.000000 
0.006250, 57.945684, 0.000000, 57.945684, 0.400000, 0.000000 
0.007500, 57.945684, 0.000000, 57.945684, 0.400000, 0.000000 
0.008750, 57.945684, 0.000000, 57.945684, 0.400000, 0.000000 
0.010000, 57.945684, 0.000000, 57.945684, 0.400000, 0.000000 
0.011250, 57.945684, 0.000000, 57.945684, 0.400000, 0.000000 
0.012500, 57.945684, 0.000000, 57.945684, 0.400000, 0.000000 
0.013750, 57.945684, 0.000000, 57.945684, 0.400000, 0.000000 
0.015000, 57.945684, 0.000000, 57.945684, 0.400000, 0.000000 
0.016250, 57.945684, 0.000000, 57.945684, 0.400000, 0.000000 
0.017500, 57.945684, 0.000000, 57.945684, 0.400000, 0.000000 
0.018750, 57.945684, 0.000000, 57.945684, 0.400000, 0.000000 
0.020000, 57.945684, 0.000000, 57.945684, 0.400000, 0.000000 
0.021250, 57.945684, 0.000000, 57.945684, 0.400000, 0.000000 
0.022500, 57.945684, 0.000000, 57.945684, 0.400000, 0.000000 
0.023750, 57.945684, 0.000000, 57.945684, 0.400000, 0.000000 
0.025000, 57.945684, 0.000000, 57.945684, 0.400000, 0.000000 
0.026250, 57.945684, 0.000000, 57.945684, 0.400000, 0.000000 
0.027500, 57.945684, 0.000000, 57.945684, 0.400000, 0.000000 
0.028750, 57.945684, 0.000000, 57.945684, 0.400000, 0.000000 
0.030000, 57.945684, 0.000000, 57.945684, 0.400000, 0.000000 
0.031250, 57.945684, 0.000000, 57.945684, 0.400000, 0.000000 
0.032500, 57.945684, 0.000000, 57.945684, 0.400000, 0.000000 
0.033750, 57.945684, 0.000000, 57.945684, 0.400000, 0.000000 
0.035000, 57.945684, 0.000000, 57.945684, 0.400000, 0.000000 
0.036250, 57.945684, 0.000000, 57.945684, 0.400000, 0.000000 
0.037500, 57.945684, 0.000000, 57.945684, 0.400000, 0.000000 
0.038750, 57.945684, 0.000000, 57.945684, 0.400000, 0.000000 
0.040000, 57.945684, 0.000000, 57.945684, 0.400000, 0.000000 
0.041250, 57.945684, 0.000000, 57.945684, 0.400000, 0.000000 
0.042500, 57.945684, 0.000000, 57.945684, 0.400000, 0.000000 
0.043750, 57.945684, 0.000000, 57.945684, 0.400000, 0.000000 
0.045000, 57.945684, 0.000000, 57.945684, 0.400000, 0.000000 
0.046250, 57.945684, 0.000000, 57.945684, 0.400000, 0.000000 
0.047500, 57.945684, 0.000000, 57.945684, 0.400000, 0.000000 
0.048750, 57.945684, 0.000000, 57.945684, 0.400000, 0.000000 
0.050000, 57.945684, 0.000000, 57.945684, 0.400000, 0.000000 
0.051250, 57.945684, 0.000000, 57.945684, 0.400000, 0.000000 
0.052500, 57.945684, 0.000000, 57.945684, 0.400000, 0.000000 
0.053750, 57.945684, 0.000000, 57.945684, 0.400000, 0.000000 
0.055000, 57.945684, 0.000000, 57.945684, 0.400000, 0.000000 
0.056250, 57.945684, 0.000000, 57.945684, 0.400000, 0.000000 
0.057500, 57.945684, 0.000000, 57.945684, 0.400000, 0.000000 
0.058750, 57.945684, 0.000000, 57.945684, 0.400000, 0.000000 
0.060000, 57.945684, 0.000000, 57.945684, 0.400000, 0.000000 
0.061250, 57.945684, 0.000000, 57.945684, 0.400000, 0.000000 
0.062500, 57.945684, 0.000000, 57.945684, 0.400000, 0.000000 
0.063750, 57.945684, 0.000000, 57.945684, 0.400000, 0.000000 
0.065000, 57.945684, 0.000000, 57.945684, 0.400000, 0.000000 
0.066250, 57.945684, 0.000000, 57.945684, 0.400000, 0.000000 
0.067500, 57.945684, 0.000000, 57.945684, 0.400000, 0.000000 
0.068750, 57.945684, 0.000000, 57.945684, 0.400000, 0.000000 
0.070000, 57.945684, 0.000000, 57.945684, 0.400000, 0.000000 
0.071250, 57.945684, 0.000000, 57.945684, 0.400000, 0.000000 
0.072500, 57.945684, 0.000000, 57.945684, 0.400000, 0.000000 
0.073750, 57.945684, 0.000000, 57.945684, 0.400000, 0.000000 
0.075000, 57.945684, 0.000000, 57.945684, 0.400000, 0.000000 
0.076250, 57.945684, 0.000000, 57.945684, 0.400000, 0.000000 
0.077500, 57.945684, 0.000000, 57.945684, 0.400000, 0.000000 
0.078750, 57.945684, 0.000000, 57.945684, 0.400000, 0.000000 
0.080000, 57.945684, 0.000000, 57.945684, 0.400000, 0.000000 
0.081250, 57.945684, 0.000000, 57.945684, 0.400000, 0.000000 
0.082500, 57.945684, 0.000000, 57.945684, 0.400000, 0.000000 
0.083750, 57.945684, 0.000000, 57.945684, 0.400000, 0.000000 
0.085000, 57.945684, 0.000000, 57.945684, 0.400000, 0.000000 
0.086250, 57.945684, 0.000000, 57.945684, 0.400000, 0.000000 
0.087500, 57.945684, 0.000000, 57.945684, 0.400000, 0.000000 
0.088750, 57.945684, 0.000000, 57.945684, 0.400000, 0.000000 
0.090000, 57.945684, 0.000000, 57.945684, 0.400000, 0.000000 
0.091250, 57.945684, 0.000000, 57.945684, 0.400000, 0.000000 
0.092500, 57.945684, 0.000000, 57.945684, 0.400000, 0.000000 
0.093750, 57.945684, 0.000000, 57.945684, 0.400000, 0.000000 
0.095000, 57.945684, 0.000000, 57.945684, 0.400000, 0.000000 
0.096250, 57.945684, 0.000000, 57.945684, 0.400000, 0.000000 
0.097500, 57.945684, 0.000000, 57.945684, 0.400000, 0.000000 
0.098750, 57.945684, 0.000000, 57.945684, 0.400000, 0.000000 
0.100000, 57.945684, 0.000000, 57.945684, 0.400000, 0.000000 
0.101250, 57.945684, 0.000000, 57.945684, 0.400000, 0.000000 
0.102500, 57.945684, 0.000000, 57.945684, 0.400000, 0.000000 
0.103750, 57.945684, 0.000000, 57.945684, 0.400000, 0.000000 
0.105000, 57.945684, 0.000000, 57.945684, 0.400000, 0.000000 
0.106250, 57.945684, 0.000000, 57.945684, 0.400000, 0.000000 
0.107500, 57.945684, 0.000000, 57.945684, 0.400000, 0.000000 
0.108750, 57.945684, 0.000000, 57.945684, 0.400000, 0.000000 
0.110000, 57.945684, 0.000000, 57.945684, 0.400000, 0.000000 
0.111250, 57.945684, 0.000000, 57.945684, 0.400000, 0.000000 
0.112500, 57.945684, 0.000000, 57.945684, 0.400000, 0.000000 
0.113750, 57.945684, 0.000000, 57.945684, 0.400000, 0.000000 
0.115000, 57.945684, 0.000000, 57.945684, 0.400000, 0.000000 
0.116250, 57.945684, 0.000000, 57.945684, 0.400000, 0.000000 
0.117500, 57.945684, 0.000000, 57.945684, 0.400000, 0.000000 
0.118750, 57.945684, 0.000000, 57.945684, 0.400000, 0.000000 
0.120000, 57.945684, 0.000000, 57.945684, 0.400000, 0.000000 
0.121250, 57.945684, 0.000000, 57.945684, 0.400000, 0.000000 
0.122500, 57.945684, 0.000000, 57.945684, 0.400000, 0.000000 
0.123750, 57.945684, 0.000000, 57.945684, 0.400000, 0.000000 
0.125000, 57.945684, 0.000000, 57.945684, 0.400000, 0.000000 
0.126250, 57.945684, 0.000000, 57.945684, 0.400000, 0.000000 
0.127500, 57.945684, 0.000000, 57.945684, 0.400000, 0.000000 
0.128750, 57.945684, 0.000000, 57.945684, 0.400000, 0.000000 
0.130000, 57.945684, 0.000000, 57.945684, 0.400000, 0.000000 
0.131250, 57.945684, 0.000000, 57.945684, 0.400000, 0.000000 
0.132500, 57.945684, 0.000000, 57.945684, 0.400000, 0.000000 
0.133750, 57.945684, 0.000000, 57.945684, 0.400000, 0.000000 
0.135000, 57.945684, 0.000000, 57.945684, 0.400000, 0.000000 
0.136250, 57.945684, 0.000000, 57.945684, 0.400000, 0.000000 
0.137500, 57.945684, 0.000000, 57.945684, 0.400000, 0.000000 
0.138750, 57.945684, 0.000000, 57.945684, 0.400000, 0.000000 
0.140000, 57.945684, 0.000000, 57.945684, 0.400000, 0.000000 
0.141250, 57.945684, 0.000000, 57.945684, 0.400000, 0.000000 
0.142500, 57.945684, 0.000000, 57.945684, 0.400000, 0.000000 
0.143750, 57.945684, 0.000000, 57.945684, 0.400000, 0.000000 
0.145000, 57.945684, 0.000000, 57.945684, 0.400000, 0.000000 
0.146250, 57.945684, 0.000000, 57.945684, 0.400000, 0.000000 
0.147500, 57.945684, 0.000000, 57.945684, 0.400000, 0.000000 
0.148750, 57.945684, 0.000000, 57.945684, 0.400000, 0.000000 
0.150000, 57.945684, 0.000000, 57.945684, 0.400000, 0.000000 
0.151250, 57.945684, 0.000000, 57.945684, 0.400000, 0.000000 
0.152500, 57.945684, 0.000000, 57.945684, 0.400000, 0.000000 
0.153750, 57.945684, 0.000000, 57.945684, 0.400000, 0.000000 
0.155000, 57.945684, 0.000000, 57.945684, 0.400000, 0.000000 
0.156250, 57.945684, 0.000000, 57.945684, 0.400000, 0.000000 
0.157500, 57.945684, 0.000000, 57.945684, 0.400000, 0.000000 
0.158750, 57.945684, 0.000000, 57.945684, 0.400000, 0.000000 
0.160000, 57.945684, 0.000000, 57.945684, 0.400000, 0.000000 
0.161250, 57.945684, 0.000000, 57.945684, 0.400000, 0.000000 
0.162500, 57.945684, 0.000000, 57.945684, 0.400000, 0.000000 
0.163750, 57.945684, 0.000000, 57.945684, 0.400000, 0.000000 
0.165000, 57.945684, 0.000000, 57.945684, 0.400000, 0.000000 
0.166250, 57.945684, 0.000000, 57.945684, 0.400000, 0.000000 
0.167500, 57.945684, 0.000000, 57.945684, 0.400000, 0.000000 
0.168750, 57.945684, 0.000000, 57.945684, 0.400000, 0.000000 
0.170000, 57.945684, 0.000000, 57.945684, 0.400000, 0.000000 
0.171250, 57.945684, 0.000000, 57.945684, 0.400000, 0.000000 
0.172500, 57.945684, 0.000000, 57.945684, 0.400000, 0.000000 
0.173750, 57.945684, 0.000000, 57.945684, 0.400000, 0.000000 
0.175000, 57.945684, 0.000000, 57.945684, 0.400000, 0.000000 
0.176250, 57.945684, 0.000000, 57.945684, 0.400000, 0.000000 
0.177500, 57.945684, 0.000000, 57.945684, 0.400000, 0.000000 
0.178750, 57.945684, 0.000000, 57.945684, 0.400000, 0.000000 
0.180000, 57.945684, 0.000000, 57.945684, 0.400000, 0.000000 
0.181250, 57.945684, 0.000000, 57.945684, 0.400000, 0.000000 
0.182500, 57.945684, 0.000000, 57.945684, 0.400000, 0.000000 
0.183750, 57.945684, 0.000000, 57.945684, 0.400000, 0.000000 
0.185000, 57.945684, 0.000000, 57.945684, 0.400000, 0.000000 
0.186250, 57.945684, 0.000000, 57.945684, 0.400000, 0.000000 
0.187500, 57.945684, 0.000000, 57.945684, 0.400000, 0.000000 
0.188750, 57.945684, 0.000000, 57.945684, 0.400000, 0.000000 
0.190000, 57.945684, 0.000000, 57.945684, 0.400000, 0.000000 
0.191250, 57.945684, 0.000000, 57.945684, 0.400000, 0.000000 
0.192500, 57.945684, 0.000000, 57.945684, 0.400000, 0.000000 
0.193750, 57.945684, 0.000000, 57.945684, 0.400000, 0.000000 
0.195000, 57.945684, 0.000000, 57.945684, 0.400000, 0.000000 
0.196250, 57.945684, 0.000000, 57.945684, 0.400000, 0.000000 
0.197500, 57.945684, 0.000000, 57.945684, 0.400000, 0.000000 
0.198750, 57.945684, 0.000000, 57.945684, 0.400000, 0.000000 
0.200000, 57.945684, 0.000000, 57.945684, 0.400000, 0.000000 
0.201250, 57.945684, 0.000000, 57.945684, 0.400000, 0.000000 
0.202500, 57.945684, 0.000000, 57.945684, 0.400000, 0.000000 
0.203750, 57.945684, 0.000000, 57.945684, 0.400000, 0.000000 
0.205000, 57.945684, 0.000000, 57.945684, 0.400000, 0.000000 
0.206250, 57.945684, 0.000000, 57.945684, 0.400000, 0.000000 
0.207500, 57.945684, 0.000000, 57.945684, 0.400000, 0.000000 
0.208750, 57.945684, 0.000000, 57.945684, 0.400000, 0.000000 
0.210000, 57.945684, 0.000000, 57.945684, 0.400000, 0.000000 
0.211250, 57.945684, 0.000000, 57.945684, 0.400000, 0.000000 
0.212500, 57.945684, 0.000000, 57.945684, 0.400000, 0.000000 
0.213750, 57.945684, 0.000000, 57.945684, 0.400000, 0.000000 
0.215000, 57.945684, 0.000000, 57.945684, 0.400000, 0.000000 
0.216250, 57.945684, 0.000000, 57.945684, 0.400000, 0.000000 
0.217500, 57.945684, 0.000000, 57.945684, 0.400000, 0.000000 
0.218750, 57.945684, 0.000000, 57.945684, 0.400000, 0.000000 
0.220000, 57.945684, 0.000000, 57.945684, 0.400000, 0.000000 
0.221250, 57.945684, 0.000000, 57.945684, 0.400000, 0.000000 
0.222500, 57.945684, 0.000000, 57.945684, 0.400000, 0.000000 
0.223750, 57.945684, 0.000000, 57.945684, 0.400000, 0.000000 
0.225000, 57.945684, 0.000000, 57.945684, 0.400000, 0.000000 
0.226250, 57.945684, 0.000000, 57.945684, 0.400000, 0.000000 
0.227500, 57.945684, 0.000000, 57.945684, 0.400000, 0.000000 
0.228750, 57.945684, 0.000000, 57.945684, 0.400000, 0.000000 
0.230000, 57.945684, 0.000000, 57.945684, 0.400000, 0.000000 
0.231250, 57.945684, 0.000000, 57.945684, 0.400000, 0.000000 
0.232500, 57.945684, 0.000000, 57.945684, 0.400000, 0.000000 
0.233750, 57.945684, 0.000000, 57.945684, 0.400000, 0.000000 
0.235000, 57.945684, 0.000000, 57.945684, 0.400000, 0.000000 
0.236250, 57.945684, 0.000000, 57.945684, 0.400000, 0.000000 
0.237500, 57.945684, 0.000000, 57.945684, 0.400000, 0.000000 
0.238750, 57.945684, 0.000000, 57.945684, 0.400000, 0.000000 
0.240000, 57.945684, 0.000000, 57.945684, 0.400000, 0.000000 
0.241250, 57.945684, 0.000000, 57.945684, 0.400000, 0.000000 
0.242500, 57.945684, 0.000000, 57.945684, 0.400000, 0.000000 
0.243750, 57.945684, 0.000000, 57.945684, 0.400000, 0.000000 
0.245000, 57.945684, 0.000000, 57.945684, 0.400000, 0.000000 
0.246250, 57.945684, 0.000000, 57.945684, 0.400000, 0.000000 
0.247500, 57.945684, 0.000000, 57.945684, 0.400000, 0.000000 
0.248750, 57.945684, 0.000000, 57.945684, 0.400000, 0.000000 
0.250000, 57.945684, 0.000000, 57.945684, 0.400000, 0.000000 
0.251250, 57.945684, 0.000000, 57.945684, 0.400000, 0.000000 
0.252500, 57.945684, 0.000000, 57.945684, 0.400000, 0.000000 
0.253750, 57.945684, 0.000000, 57.945684, 0.400000, 0.000000 
0.255000, 57.945684, 0.000000, 57.945684, 0.400000, 0.000000 
0.256250, 57.945684, 0.000000, 57.945684, 0.400000, 0.000000 
0.257500, 57.945684, 0.000000, 57.945684, 0.400000, 0.000000 
0.258750, 57.945684, 0.000000, 57.945684, 0.400000, 0.000000 
0.260000, 57.945684, 0.000000, 57.945684, 0.400000, 0.000000 
0.261250, 57.945684, 0.000000, 57.945684, 0.400000, 0.000000 
0.262500, 57.945684, 0.000000, 57.945684, 0.400000, 0.000000 
0.263750, 57.945684, 0.000000, 57.945684, 0.400000, 0.000000 
0.265000, 57.945684, 0.000000, 57.945684, 0.400000, 0.000000 
0.266250, 57.945684, 0.000000, 57.945684, 0.400000, 0.000000 
